target_id	length	eff_length	est_counts	tpm
Solyc03g117550.1.1	2103	1924	2	0.554181
Solyc01g080110.3.1	1646	1467	131	47.6067
Solyc05g015090.1.1	156	10.3458	0	0
Solyc01g089880.3.1	743	564	5	4.72626
Solyc02g064770.3.1	1185	1006	25	13.2486
Solyc02g086513.1.1	1647	1468	18.09	6.56959
Solyc04g014790.1.1	411	232	0	0
Solyc04g074410.2.1	1073	894	22.8399	13.6202
Solyc08g075310.3.1	3847	3668	345	50.1437
Solyc08g068120.2.1	10924	10745	21.5866	1.07104
Solyc07g007890.3.1	2876	2697	180	35.581
Solyc07g006280.3.1	2073	1894	2062	580.411
Solyc09g072500.1.1	210	33.6633	0	0
Solyc11g013340.1.1	138	7.80511	0	0
Solyc02g030600.1.1	630	451	0	0
Solyc10g084170.1.1	513	334	1	1.59617
Solyc10g051340.2.1	2905	2726	222	43.4164
Solyc04g015765.1.1	390	211	0	0
Solyc03g026070.3.1	3353	3174	164	27.5463
Solyc12g099690.1.1	297	118	0	0
Solyc12g077590.2.1	1177	998	96	51.2823
Solyc05g014530.1.1	1344	1165	0	0
Solyc06g064900.3.1	1786	1607	0	0
Solyc10g083610.2.1	5010	4831	132.135	14.5817
Solyc09g074640.3.1	1858	1679	59.9439	19.0336
Solyc06g051250.1.1	477	298	0	0
Solyc12g044645.1.1	465	286	0	0
Solyc05g018405.1.1	327	148	0	0
Solyc02g072390.2.1	486	307	0	0
Solyc12g019690.2.1	1389	1210	37	16.3021
Solyc03g115410.3.1	3769	3590	20.2743	3.01077
Solyc04g056746.1.1	2217	2038	0	0
Solyc04g009400.3.1	1493	1314	0	0
Solyc02g033110.2.1	806	627	0	0
Solyc09g055715.1.1	1281	1102	0	0
Solyc10g049930.1.1	207	31.3862	0	0
Solyc11g044940.1.1	2658	2479	2	0.430111
Solyc11g005480.2.1	1827	1648	0	0
Solyc01g079630.3.1	3971	3792	0	0
Solyc10g045153.1.1	464	285	0	0
Solyc04g082060.3.1	4067	3888	22.5133	3.08702
Solyc07g052790.2.1	2292	2113	0	0
Solyc01g010430.3.1	1523	1344	296	117.414
Solyc03g097580.3.1	1670	1491	31	11.0844
Solyc11g045510.2.1	1401	1222	0	0
Solyc02g067350.3.1	2601	2422	13	2.86151
Solyc04g009473.1.1	794	615	11	9.53552
Solyc01g105710.3.1	1301	1122	74	35.1614
Solyc09g005765.1.1	398	219	0	0
Solyc05g043420.1.1	3783	3604	0	0
Solyc03g111020.3.1	560	381	0	0
Solyc04g056480.2.1	1626	1447	0	0
Solyc02g084860.1.1	435	256	2	4.16502
Solyc01g094410.3.1	3555	3376	314	49.5854
Solyc09g014490.3.1	2910	2731	4	0.780845
Solyc01g060415.1.1	4552	4373	11	1.34103
Solyc04g007850.3.1	1645	1466	24	8.72778
Solyc01g088420.3.1	291	112	0	0
Solyc01g080990.3.1	2238	2059	0	0
Solyc02g083830.2.1	1296	1117	0	0
Solyc08g005390.1.1	1794	1615	6	1.98064
Solyc07g007950.1.1	669	490	4	4.35202
Solyc02g092640.3.1	1272	1093	671.574	327.567
Solyc11g068400.2.1	617	438	81	98.5911
Solyc12g040795.1.1	357	178	0	0
Solyc04g056310.3.1	1703	1524	4	1.39927
Solyc08g014230.3.1	1844	1665	0	0
Solyc09g020157.1.1	579	400	0	0
Solyc03g025180.2.1	492	313	61	103.899
Solyc10g044995.1.1	312	133	0	0
Solyc09g015485.1.1	285	106	0	0
Solyc03g120450.3.1	1335	1156	37	17.0636
Solyc10g047110.2.1	3219	3040	112	19.6413
Solyc02g049106.1.1	348	169	0	0
Solyc01g106290.3.1	545	366	1	1.45662
Solyc07g047730.2.1	602	423	0	0
Solyc11g007485.1.1	354	175	0	0
Solyc06g051835.1.1	1272	1093	0	0
Solyc06g043354.1.1	314	135	0	0
Solyc07g032445.1.1	159	10.9088	0	0
Solyc05g005100.3.1	3444	3265	32	5.22509
Solyc11g017430.2.1	1055	876	15	9.1288
Solyc11g043170.2.1	616	437	14	17.0794
Solyc01g009940.1.1	915	736	2	1.4487
Solyc11g021120.1.1	234	55.1953	0	0
Solyc01g007940.3.1	1826	1647	0	0
Solyc11g045420.2.1	78	4.20281	0	0
Solyc02g021400.2.1	349	170	166.614	522.504
Solyc03g111690.3.1	1974	1795	544	161.57
Solyc02g091940.3.1	1388	1209	40.1478	17.7036
Solyc08g082120.2.1	1032	853	2	1.24999
Solyc11g063440.2.1	368	189	0	0
Solyc01g106400.3.1	5491	5312	10	1.00362
Solyc11g012650.2.1	465	286	0	0
Solyc05g041693.1.1	120	6.21	0	0
Solyc11g066440.2.1	2380	2201	409	99.0672
Solyc11g067140.2.1	7503	7324	32	2.32932
Solyc06g060890.3.1	3525	3346	53	8.44455
Solyc02g084870.3.1	2024	1845	218	62.9922
Solyc11g011140.2.1	1158	979	30	16.3367
Solyc06g005090.3.1	864	685	0	0
Solyc12g009630.2.1	534	355	3	4.50526
Solyc04g050730.3.1	1266	1087	0	0
Solyc04g053110.1.1	309	130	0	0
Solyc02g050247.1.1	261	82.002	11	71.5147
Solyc02g092430.1.1	441	262	247.997	504.63
Solyc04g026170.2.1	351	172	0	0
Solyc04g026230.1.1	369	190	0	0
Solyc05g055567.1.1	1806	1627	0	0
Solyc10g083700.3.1	1854	1675	68.5048	21.8038
Solyc09g007430.1.1	1164	985	36	19.4847
Solyc05g054310.3.1	1891	1712	139	43.285
Solyc12g089180.2.1	2042	1863	80	22.8931
Solyc08g013880.3.1	3086	2907	97.3286	17.8493
Solyc09g061820.3.1	414	235	0	0
Solyc11g067355.1.1	1020	841	0	0
Solyc04g072230.3.1	1032	853	38	23.7499
Solyc03g117040.3.1	3045	2866	1266	235.496
Solyc12g087790.1.1	156	10.3458	0	0
Solyc02g089410.3.1	1580	1401	5	1.90265
Solyc05g016420.1.1	564	385	0	0
Solyc04g053055.1.1	983	804	78.3126	51.9281
Solyc04g039655.1.1	414	235	0	0
Solyc05g015652.1.1	666	487	0	0
Solyc07g041970.3.1	2579	2400	18	3.99842
Solyc10g047702.1.1	336	157	0	0
Solyc03g078380.1.1	786	607	270	237.138
Solyc10g049640.2.1	1843	1664	12	3.84463
Solyc05g010250.2.1	731	552	14.6646	14.163
Solyc10g008310.1.1	522	343	5	7.77146
Solyc06g035560.2.1	574	395	0	0
Solyc12g006575.1.1	2196	2017	6	1.58589
Solyc07g065660.3.1	6939	6760	209.22	16.5
Solyc09g091725.1.1	576	397	0	0
Solyc11g065870.2.1	2535	2356	54	12.2193
Solyc06g084430.3.1	523	344	0	0
Solyc04g050130.1.1	1119	940	1	0.567151
Solyc10g047440.1.1	948	769	1	0.693267
Solyc01g066480.3.1	1175	996	57	30.51
Solyc05g015843.1.1	297	118	0	0
Solyc01g099820.3.1	586	407	4	5.23953
Solyc07g065130.3.1	1537	1358	0	0
Solyc09g018807.1.1	603	424	0	0
Solyc05g014470.3.1	1398	1219	1072	468.833
Solyc01g067425.1.1	864	685	0	0
Solyc01g009745.1.1	15	2.88418	0	0
Solyc11g069680.1.1	1425	1246	0	0
Solyc02g077430.3.1	1280	1101	25.3517	12.2757
Solyc01g011510.3.1	1712	1533	89.6218	31.1672
Solyc04g028380.2.1	1332	1153	0	0
Solyc07g020710.3.1	2156	1977	50	13.4831
Solyc01g108320.3.1	3819	3640	0	0
Solyc04g008030.2.1	2760	2581	48	9.91471
Solyc03g019680.3.1	2384	2205	159.865	38.6521
Solyc07g045540.3.1	1829	1650	115	37.157
Solyc05g014935.1.1	567	388	0	0
Solyc04g049150.2.1	691	512	1	1.04125
Solyc11g020140.1.1	174	14.6185	0	0
Solyc02g094360.3.1	4577	4398	194.84	23.6184
Solyc07g045480.3.1	4868	4689	49	5.57112
Solyc02g072535.1.1	207	31.3862	0	0
Solyc09g074855.1.1	1572	1393	29	11.0987
Solyc09g059690.1.1	273	94.0001	0	0
Solyc05g005630.3.1	2489	2310	70	16.1552
Solyc10g052867.1.1	321	142	0	0
Solyc01g057007.1.1	825	646	0	0
Solyc03g122300.2.1	5252	5073	359.123	37.7402
Solyc05g007160.3.1	3879	3700	20	2.88174
Solyc12g098757.1.1	2267	2088	20.1897	5.15498
Solyc12g008500.2.1	3131	2952	85	15.3507
Solyc06g062590.3.1	2887	2708	477	93.9067
Solyc12g049550.2.1	1146	967	0	0
Solyc12g015710.2.1	2460	2281	22	5.14191
Solyc03g006177.1.1	1581	1402	83	31.5614
Solyc10g083510.2.1	1703	1524	0	0
Solyc10g048110.1.1	270	91.0003	0	0
Solyc11g072500.2.1	1107	928	2	1.14897
Solyc02g094100.3.1	2211	2032	4	1.04945
Solyc08g081670.2.1	1374	1195	4	1.78451
Solyc12g007300.1.1	708	529	0	0
Solyc01g009190.2.1	1397	1218	0	0
Solyc05g024000.1.1	675	496	0	0
Solyc11g051010.2.1	534	355	0	0
Solyc04g078060.1.1	351	172	13	40.2941
Solyc01g086690.2.1	2314	2135	0	0
Solyc06g065950.3.1	4065	3886	478.845	65.6929
Solyc12g019890.2.1	2227	2048	181	47.1167
Solyc05g047400.1.1	288	109	0	0
Solyc10g078900.2.1	1116	937	25	14.2242
Solyc11g012170.1.1	453	274	0	0
Solyc01g017790.2.1	926	747	0	0
Solyc06g074510.3.1	1894	1715	129	40.1007
Solyc05g013530.3.1	1096	917	421	244.759
Solyc07g021493.1.1	198	25.324	0	0
Solyc06g043030.3.1	3839	3660	78	11.3616
Solyc10g019150.1.1	495	316	0	0
Solyc10g037995.1.1	27	3.07115	0	0
Solyc06g082950.3.1	926	747	158.383	113.036
Solyc05g009960.3.1	969	790	0	0
Solyc09g008660.3.1	1752	1573	4	1.35568
Solyc03g114585.1.1	1662	1483	0	0
Solyc03g031530.3.1	1712	1533	0	0
Solyc02g005430.2.1	2101	1922	2	0.554758
Solyc09g047850.2.1	189	20.4424	0	0
Solyc10g005700.3.1	6487	6308	325	27.4675
Solyc12g036200.2.1	858	679	413	324.27
Solyc02g067540.3.1	1585	1406	37	14.0295
Solyc01g009250.3.1	729	550	6	5.81588
Solyc01g108745.1.1	1132	953	3	1.67824
Solyc03g082680.3.1	4887	4708	84.5532	9.57459
Solyc04g024790.1.1	336	157	0	0
Solyc10g008800.3.1	2219	2040	123	32.1441
Solyc12g055860.2.1	72	4.02165	0	0
Solyc10g085290.2.1	1714	1535	101	35.0784
Solyc01g096430.3.1	216	38.5618	0	0
Solyc04g051045.1.1	543	364	0	0
Solyc04g018050.1.1	390	211	0	0
Solyc07g056700.1.1	219	41.1625	0	0
Solyc10g083820.2.1	1422	1243	0	0
Solyc09g091300.1.1	447	268	0	0
Solyc10g085970.2.1	1934	1755	14	4.25283
Solyc08g005940.1.1	1380	1201	0	0
Solyc03g117520.2.1	2391	2212	101	24.3424
Solyc06g068350.1.1	372	193	0	0
Solyc08g067910.3.1	1932	1753	333	101.272
Solyc04g045340.3.1	2055	1876	578.698	164.454
Solyc04g080060.3.1	3013	2834	25	4.70291
Solyc06g076260.3.1	1057	878	12.4422	7.5549
Solyc09g011937.1.1	1788	1609	0	0
Solyc08g079560.1.1	168	12.9312	0	0
Solyc06g043175.1.1	2739	2560	23.7022	4.93599
Solyc03g097080.3.1	2045	1866	16	4.57125
Solyc11g012860.2.1	3289	3110	35	5.99977
Solyc07g007390.3.1	6282	6103	189.514	16.5548
Solyc08g061375.1.1	1031	852	0	0
Solyc10g084150.2.1	1605	1426	0	0
Solyc11g062025.1.1	375	196	0	0
Solyc05g014045.1.1	414	235	0	0
Solyc08g080980.3.1	1232	1053	0	0
Solyc11g020493.1.1	648	469	0	0
Solyc03g063460.1.1	201	27.2129	0	0
Solyc09g059100.1.1	552	373	0	0
Solyc03g097675.1.1	1146	967	84	46.3105
Solyc09g056200.3.1	480	301	0	0
Solyc11g056520.1.1	213	36.0583	0	0
Solyc05g056290.3.1	1422	1243	205	87.9244
Solyc08g066320.3.1	3345	3166	6.56546	1.10556
Solyc04g074500.3.1	1931	1752	64	19.4748
Solyc10g079920.2.1	769	590	2	1.80719
Solyc06g083535.1.1	183	17.7996	0	0
Solyc09g011420.3.1	986	807	122.454	80.896
Solyc07g065730.2.1	2505	2326	35	8.02204
Solyc06g036570.1.1	228	49.4247	0	0
Solyc08g016050.3.1	5939	5760	248	22.9539
Solyc03g034453.1.1	201	27.2129	0	0
Solyc10g084530.1.1	276	97.0001	1	5.4961
Solyc04g048970.1.1	189	20.4424	0	0
Solyc01g017140.1.1	1014	835	0	0
Solyc08g075210.2.1	1319	1140	149	69.68
Solyc09g059580.2.1	2058	1879	19	5.3908
Solyc09g005075.1.1	619	440	0	0
Solyc05g006607.1.1	330	151	0	0
Solyc02g084970.3.1	1534	1355	1	0.393448
Solyc01g102950.3.1	2286	2107	7	1.77117
Solyc05g012090.3.1	2968	2789	0	0
Solyc01g066055.1.1	603	424	0	0
Solyc06g034150.3.1	1888	1709	12	3.7434
Solyc12g055710.1.1	765	586	0	0
Solyc11g040170.2.1	450	271	5	9.8362
Solyc02g089680.3.1	1311	1132	43	20.2511
Solyc08g074750.2.1	551	372	24	34.395
Solyc05g018825.1.1	960	781	0	0
Solyc02g065280.3.1	1191	1012	2	1.0536
Solyc02g079150.2.1	1715	1536	1	0.347085
Solyc10g018000.1.1	2100	1921	0	0
Solyc11g011790.2.1	3511	3332	58.6268	9.38033
Solyc12g056720.2.1	2371	2192	0	0
Solyc05g009250.2.1	2268	2089	9	2.29684
Solyc03g115000.3.1	3803	3624	20	2.94218
Solyc05g009660.3.1	4217	4038	28.553	3.76975
Solyc04g063280.3.1	4584	4405	2001	242.174
Solyc01g060185.1.1	909	730	0	0
Solyc07g062690.1.1	180	16.6423	0	0
Solyc01g011410.1.1	222	43.8484	0	0
Solyc12g096490.2.1	834	655	0	0
Solyc06g034200.1.1	1605	1426	1	0.373858
Solyc01g106360.3.1	2916	2737	294.064	57.2788
Solyc10g083740.2.1	3948	3769	122.903	17.3846
Solyc04g017940.2.1	533	354	0	0
Solyc02g087420.2.1	3612	3433	63.1416	9.80548
Solyc11g007040.2.1	2247	2068	4	1.03118
Solyc07g049800.1.1	681	502	0	0
Solyc07g042430.1.1	1542	1363	0	0
Solyc05g017990.3.1	1930	1751	13	3.95807
Solyc09g064670.2.1	1089	910	0	0
Solyc02g094860.2.1	1792	1613	0	0
Solyc09g092100.3.1	9020	8841	53	3.19596
Solyc07g055760.2.1	343	164	0	0
Solyc07g054570.1.1	1116	937	0	0
Solyc09g091830.3.1	1509	1330	45	18.038
Solyc09g064790.3.1	1280	1101	92	44.5479
Solyc08g067095.1.1	1811	1632	285	93.1004
Solyc03g115310.1.1	780	601	0	0
Solyc06g072110.3.1	3639	3460	60.4786	9.31863
Solyc11g007310.2.1	4259	4080	35	4.57335
Solyc05g016600.1.1	435	256	0	0
Solyc02g061650.2.1	900	721	0	0
Solyc05g041940.1.1	144	8.51793	0	0
Solyc10g074550.2.1	463	284	0	0
Solyc05g051580.3.1	3369	3190	0	0
Solyc10g075175.1.1	762	583	0	0
Solyc05g005690.1.1	444	265	113.218	227.77
Solyc05g053820.3.1	1558	1379	32	12.3712
Solyc08g080250.3.1	2014	1835	76.2689	22.1584
Solyc05g054770.3.1	2755	2576	33	6.82959
Solyc11g065740.2.1	1145	966	35	19.316
Solyc07g005650.3.1	2078	1899	32	8.98363
Solyc06g009930.1.1	159	10.9088	0	0
Solyc10g051200.2.1	2258	2079	53	13.5909
Solyc01g096900.3.1	4140	3961	144.261	19.4166
Solyc07g064640.3.1	917	738	4	2.88955
Solyc03g123380.1.1	372	193	0	0
Solyc09g009140.3.1	3527	3348	20	3.18472
Solyc05g010155.1.1	1026	847	0	0
Solyc03g093720.2.1	972	793	4	2.68914
Solyc01g067408.1.1	684	505	0	0
Solyc11g069430.2.1	1395	1216	3175	1391.99
Solyc03g051727.1.1	468	289	0	0
Solyc08g068250.3.1	3057	2878	17.8024	3.29773
Solyc01g065620.1.1	366	187	1	2.85092
Solyc03g005410.3.1	2207	2028	119	31.2828
Solyc03g095770.3.1	1416	1237	2	0.86196
Solyc12g032940.1.1	288	109	0	0
Solyc02g089310.1.1	1317	1138	27	12.6488
Solyc12g019170.1.1	555	376	0	0
Solyc10g008440.3.1	1603	1424	0	0
Solyc08g005190.3.1	3683	3504	466.24	70.9369
Solyc05g005685.1.1	540	361	0	0
Solyc11g071570.2.1	2931	2752	3	0.581165
Solyc02g086720.1.1	195	23.5677	0	0
Solyc12g044250.2.1	1499	1320	5	2.0194
Solyc09g061580.1.1	351	172	0	0
Solyc12g013810.2.1	753	574	40	37.1514
Solyc04g057885.1.1	237	58.1281	0	0
Solyc11g018540.2.1	93	4.74468	0	0
Solyc07g043560.3.1	3293	3114	197	33.7267
Solyc07g017750.3.1	2031	1852	250	71.9657
Solyc12g057030.2.1	513	334	0	0
Solyc08g063000.3.1	1053	874	13	7.92973
Solyc01g014325.1.1	675	496	0	0
Solyc11g011285.1.1	1923	1744	0	0
Solyc01g101030.3.1	4927	4748	19.1277	2.14772
Solyc07g066670.3.1	3239	3060	49.1107	8.55622
Solyc11g011590.2.1	998	819	0	0
Solyc04g017807.1.1	666	487	0	0
Solyc01g068580.3.1	1403	1224	388	168.996
Solyc11g066510.2.1	985	806	6	3.96865
Solyc03g116490.1.1	372	193	73	201.647
Solyc05g025540.1.1	273	94.0001	0	0
Solyc09g010780.3.1	2502	2323	11	2.52447
Solyc09g065560.3.1	9837	9658	155.967	8.60938
Solyc04g014520.1.1	894	715	0	0
Solyc04g071500.3.1	1104	925	2	1.1527
Solyc09g098480.1.1	600	421	0	0
Solyc09g098030.3.1	4357	4178	3	0.382807
Solyc07g062905.1.1	189	20.4424	0	0
Solyc04g016220.3.1	1389	1210	49.081	21.625
Solyc01g011415.1.1	438	259	0	0
Solyc03g079860.2.1	759	580	0	0
Solyc04g025290.3.1	3672	3493	65.4465	9.98883
Solyc06g073520.3.1	5379	5200	27.8668	2.857
Solyc07g053890.3.1	1766	1587	68	22.8433
Solyc03g071790.1.1	702	523	0	0
Solyc02g093690.3.1	5331	5152	101.811	10.5353
Solyc05g041710.2.1	369	190	0	0
Solyc02g005310.2.1	1684	1505	11	3.89657
Solyc06g043032.1.1	570	391	0	0
Solyc08g078785.1.1	387	208	0	0
Solyc08g078280.1.1	1431	1252	1	0.425816
Solyc02g079060.3.1	1797	1618	439	144.648
Solyc10g007840.3.1	2355	2176	36	8.82004
Solyc05g055020.3.1	615	436	0	0
Solyc03g063310.1.1	279	100	0	0
Solyc07g054450.3.1	1965	1786	122	36.4171
Solyc07g053850.3.1	3275	3096	47	8.09326
Solyc03g026345.1.1	1430	1251	74	31.5356
Solyc01g106150.1.1	1161	982	2	1.08579
Solyc01g081480.3.1	3879	3700	0	0
Solyc03g025740.3.1	1464	1285	65	26.9673
Solyc02g067220.3.1	582	403	0	0
Solyc03g117590.3.1	2113	1934	92.2313	25.4243
Solyc09g072750.2.1	692	513	0	0
Solyc03g026410.2.1	456	277	0	0
Solyc08g068390.3.1	2667	2488	18	3.85699
Solyc02g069500.1.1	2562	2383	7	1.56603
Solyc04g005320.3.1	949	770	0	0
Solyc03g095305.1.1	495	316	0	0
Solyc05g026360.3.1	2014	1835	7	2.03371
Solyc02g078330.3.1	1693	1514	128	45.0724
Solyc03g019900.3.1	1630	1451	187.398	68.8533
Solyc09g091970.3.1	2011	1832	25	7.27514
Solyc08g066640.3.1	2074	1895	20	5.62662
Solyc03g119030.3.1	288	109	2	9.78206
Solyc09g072800.3.1	1691	1512	19	6.69929
Solyc02g062810.3.1	2720	2541	154.405	32.3955
Solyc12g042500.2.1	716	537	5.20847	5.17086
Solyc03g058990.2.1	174	14.6185	0	0
Solyc03g033800.1.1	168	12.9312	0	0
Solyc07g052135.1.1	1228	1049	0	0
Solyc02g036350.3.1	1426	1247	491.85	210.278
Solyc03g033510.3.1	2337	2158	6	1.48227
Solyc02g068490.3.1	3456	3277	305	49.6192
Solyc12g099880.1.1	324	145	0	0
Solyc11g011850.2.1	3131	2952	186.454	33.673
Solyc06g072445.1.1	516	337	0	0
Solyc09g065110.3.1	1200	1021	3	1.56647
Solyc12g042715.1.1	318	139	2	7.67082
Solyc08g008060.1.1	948	769	0	0
Solyc01g095120.3.1	2209	2030	140.36	36.8615
Solyc02g087415.1.1	627	448	0	0
Solyc01g079320.3.1	1798	1619	46	15.1474
Solyc10g079790.1.1	3042	2863	0	0
Solyc05g012363.1.1	357	178	0	0
Solyc03g117560.3.1	786	607	0	0
Solyc09g090250.3.1	1916	1737	134.992	41.4319
Solyc02g092570.1.1	1317	1138	0	0
Solyc01g009645.1.1	825	646	0	0
Solyc08g066550.3.1	1060	881	0	0
Solyc02g090220.3.1	777	598	0	0
Solyc03g045080.2.1	525	346	0	0
Solyc05g023863.1.1	240	61.0822	0	0
Solyc04g050975.1.1	285	106	0	0
Solyc04g009580.3.1	1644	1465	16.9463	6.16686
Solyc02g093900.3.1	2740	2561	332	69.1123
Solyc03g112410.2.1	1552	1373	0	0
Solyc06g064530.1.1	168	12.9312	0	0
Solyc12g010120.2.1	2322	2143	44	10.946
Solyc05g055060.3.1	1705	1526	339	118.433
Solyc03g062950.1.1	384	205	0	0
Solyc09g061290.3.1	2980	2801	357	67.9488
Solyc08g048540.2.1	624	445	10	11.9803
Solyc01g057280.2.1	673	494	0	0
Solyc08g062060.1.1	321	142	0	0
Solyc10g080780.2.1	1188	1009	30	15.851
Solyc01g088010.1.1	708	529	0	0
Solyc04g028580.2.1	1690	1511	44	15.5244
Solyc07g052750.1.1	327	148	0	0
Solyc03g117110.3.1	1409	1230	165	71.5164
Solyc12g056540.1.1	411	232	0	0
Solyc10g052777.1.1	2010	1831	0	0
Solyc11g020555.1.1	801	622	0	0
Solyc01g091220.3.1	575	396	133.255	179.397
Solyc11g064780.2.1	1873	1694	0	0
Solyc01g020406.1.1	972	793	0	0
Solyc06g065080.1.1	564	385	0	0
Solyc04g050807.1.1	402	223	0	0
Solyc12g089320.2.1	3342	3163	103	17.3606
Solyc05g055343.1.1	1335	1156	5.52449	2.54778
Solyc08g022120.3.1	832	653	54	44.0867
Solyc07g065780.2.1	1980	1801	0	0
Solyc12g010650.1.1	1224	1045	8	4.08132
Solyc01g079520.3.1	11744	11565	265.615	12.2443
Solyc03g025540.3.1	2865	2686	186	36.9176
Solyc07g021750.1.1	981	802	58	38.555
Solyc11g044230.2.1	715	536	158	157.152
Solyc04g052970.2.1	393	214	0	0
Solyc03g031890.3.1	997	818	65	42.363
Solyc12g094530.1.1	705	526	0	0
Solyc08g014430.3.1	2855	2676	0	0
Solyc01g093975.1.1	420	241	0	0
Solyc11g073280.2.1	2347	2168	69	16.9674
Solyc06g074900.2.1	758	579	14	12.8907
Solyc01g009215.1.1	1089	910	0	0
Solyc05g051990.3.1	1586	1407	180.181	68.2719
Solyc04g072110.3.1	3070	2891	220	40.5697
Solyc01g005510.3.1	1674	1495	20	7.13207
Solyc02g079570.3.1	2578	2399	21	4.66676
Solyc08g006690.1.1	585	406	0	0
Solyc03g121380.3.1	4472	4293	123	15.2746
Solyc07g061850.1.1	348	169	0	0
Solyc02g065400.3.1	1886	1707	1406	439.115
Solyc03g083245.1.1	2391	2212	95	22.8963
Solyc09g014975.1.1	264	85.0011	0	0
Solyc10g084630.2.1	1118	939	9.6827	5.4974
Solyc04g080320.1.1	1074	895	0	0
Solyc01g079580.3.1	2332	2153	3	0.742855
Solyc11g020050.1.1	435	256	0	0
Solyc02g044050.1.1	1476	1297	1.03005	0.423394
Solyc02g014455.1.1	2055	1876	14	3.97852
Solyc02g093490.3.1	1491	1312	212	86.1447
Solyc06g008730.3.1	3342	3163	93	15.6751
Solyc07g045357.1.1	1050	871	2	1.22416
Solyc01g104510.3.1	1692	1513	68.3514	24.0844
Solyc03g058350.3.1	3860	3681	929.904	134.679
Solyc10g061880.1.1	435	256	28	58.3102
Solyc12g005360.2.1	1460	1281	0	0
Solyc01g100090.1.1	621	442	0	0
Solyc12g005370.2.1	1005	826	0	0
Solyc09g014930.1.1	1491	1312	1	0.406343
Solyc07g045530.2.1	630	451	6	7.09253
Solyc04g079940.3.1	1651	1472	19	6.88133
Solyc06g009330.3.1	1791	1612	17	5.62226
Solyc08g074850.2.1	344	165	0	0
Solyc01g099530.3.1	4271	4092	9	1.17256
Solyc09g075790.3.1	2315	2136	9	2.2463
Solyc03g053010.3.1	2583	2404	94	20.8459
Solyc01g098600.3.1	1293	1114	37.7456	18.0637
Solyc06g082620.1.1	639	460	215	249.177
Solyc02g011720.1.1	360	181	0	0
Solyc09g083340.2.1	2638	2459	0	0
Solyc05g050840.3.1	4732	4553	134.944	15.801
Solyc01g081500.3.1	1625	1446	187	68.9446
Solyc01g007840.3.1	858	679	15	11.7774
Solyc03g077990.1.1	177	15.5846	0	0
Solyc05g012730.1.1	1248	1069	0	0
Solyc06g065345.1.1	935	756	0	0
Solyc08g006670.3.1	1202	1023	103	53.677
Solyc01g103370.3.1	975	796	287	192.219
Solyc08g006470.3.1	3196	3017	19.6804	3.47765
Solyc03g116650.2.1	983	804	0	0
Solyc07g008500.2.1	1565	1386	1	0.384648
Solyc09g047930.1.1	522	343	4	6.21717
Solyc07g063850.3.1	2272	2093	49	12.4811
Solyc03g043810.1.1	375	196	0	0
Solyc11g008030.2.1	2817	2638	147	29.7077
Solyc07g043190.2.1	672	493	0	0
Solyc05g012310.3.1	1029	850	8	5.01762
Solyc11g073010.1.1	1905	1726	0	0
Solyc07g017687.1.1	915	736	6.29499	4.55978
Solyc06g071280.3.1	1851	1672	290	92.4674
Solyc06g062490.3.1	2387	2208	0	0
Solyc05g010365.1.1	1056	877	0	0
Solyc01g106280.3.1	2543	2364	503	113.435
Solyc04g025375.1.1	1104	925	0	0
Solyc06g076670.3.1	7093	6914	340.318	26.2411
Solyc02g080635.1.1	600	421	12	15.1959
Solyc05g054493.1.1	1200	1021	202	105.476
Solyc03g115050.3.1	2175	1996	0	0
Solyc07g017605.1.1	639	460	0	0
Solyc10g045175.1.1	844	665	18	14.4304
Solyc04g054440.2.1	1782	1603	7.45283	2.47864
Solyc11g066000.1.1	588	409	0	0
Solyc05g011940.3.1	1671	1492	0	0
Solyc03g091035.1.1	660	481	0	0
Solyc03g118450.1.1	222	43.8484	0	0
Solyc09g011700.1.1	402	223	0	0
Solyc05g005020.3.1	5107	4928	1342	145.181
Solyc04g077580.3.1	531	352	0	0
Solyc04g072220.3.1	2157	1978	189	50.9404
Solyc06g073180.3.1	1609	1430	82	30.5706
Solyc10g045540.2.1	2332	2153	39	9.65711
Solyc04g051393.1.1	708	529	2	2.01558
Solyc06g033780.1.1	471	292	0	0
Solyc03g007400.2.1	1272	1093	0	0
Solyc07g019500.2.1	760	581	31	28.4454
Solyc12g100180.2.1	8540	8361	640.556	40.8438
Solyc06g042935.1.1	633	454	0	0
Solyc03g097930.3.1	763	584	1	0.91288
Solyc11g027630.1.1	171	13.7365	0	0
Solyc06g053610.3.1	1302	1123	72	34.1806
Solyc12g099060.1.1	702	523	0	0
Solyc05g009080.3.1	2144	1965	21	5.69749
Solyc01g008910.2.1	1892	1713	47	14.6274
Solyc12g019753.1.1	918	739	0	0
Solyc08g006750.3.1	1811	1632	22.9179	7.48655
Solyc03g059318.1.1	675	496	0	0
Solyc07g022760.3.1	3937	3758	1194	169.385
Solyc03g114185.1.1	246	67.0317	0	0
Solyc06g051577.1.1	1398	1219	49	21.4298
Solyc07g009135.1.1	630	451	0	0
Solyc09g089630.3.1	906	727	3	2.19995
Solyc05g006270.2.1	162	11.5236	0	0
Solyc10g052580.2.1	273	94.0001	0	0
Solyc11g017000.2.1	2778	2599	132	27.0766
Solyc02g081535.1.1	282	103	0	0
Solyc01g108400.3.1	5050	4871	38	4.15903
Solyc10g005670.2.1	501	322	6	9.93395
